Material_ID,Formula,element_A,element_Aprime,element_B,element_Bprime,Formation_Energy_eV_atom,Energy_Above_Hull_eV,Band_Gap_eV,Total_Magnetization_uB,Volume_A3,Density_g_cm3,Space_Group_Symbol,Space_Group_Number,EN_A,EN_Aprime,EN_B,EN_Bprime,EN_O,EN_avg,Shannon_A,Shannon_Aprime,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,Val_A,Val_Aprime,Val_B,Val_Bprime,Val_avg,Total_A_Charge,Group_B,Group_Bprime,Sum_Ox_B_Bprime,Ox_B,Ox_Bprime,d_electrons_B,d_electrons_Bprime,Total_d_electrons,Spin_Proxy_Distance,HS_moment_B,HS_moment_Bprime,Total_HS_FM,Total_HS_FiM,d_AO,d_BO,d_BprimeO,d_avg,E_GNN,M_net,M_abs,material_id
mp-19248,BaSm2CoO5,Sm,Sm,Ba,Co,-3.099039068516361,0.01856055410756101,1.549408644646255,2.9691156215623122,130.03673470544362,7.170392857762494,Immm,70.39597960365269,1.1377195684321937,1.141827845460901,0.9053694179885422,1.8665284707344605,3.442629966715627,1.3836421835213633,1.1359150612017521,1.1764045982183968,1.3674848450932102,0.8160164958197741,0.7481632731585809,-1119.6378656359777,2.9977194652585086,3.018783703561627,4.08145785868575,8.77243542174968,6.575203195810554,5.994751463033145,4.037662633641394,9.048345530275622,6.0433798992991425,1.7792265721795657,4.232949807997511,2.2393312036035886,4.640175300723396,6.994497402504119,1.9295585543931035,2.126614893559018,4.7201472204393395,6.8359847172903345,2.4678091690443917,2.5703688512262812,2.745752092070753,1.8790421918315032,2.490861518818252,-3.0800536483347503,2.8626709264415915,7.325694838282726,mp-ood-249
mp-1079778,Sr2ZnWO6,Sr,Sr,Zn,W,-2.7293171842995387,0.009243419547371103,3.451031639550245,-0.71869849452646,135.90425499691852,6.522135411012016,I4/m,88.28411119069007,0.9441005621577002,0.9508242208630189,1.6375498962695014,1.713332952367206,3.4251413766410153,1.693398740929879,1.0395610715863994,1.1325359289825332,0.7278695993865832,0.46379366209961814,0.8717202779732536,-609.1199323842883,1.9988675956745816,2.0013352246919025,12.026209081977415,6.132387206286256,9.106120532274668,4.043364748085152,11.904937564562534,5.487700285763631,8.078456483438346,5.4881592737378755,2.5443437752166673,6.493812170756626,3.541039096624023,10.08838159592543,5.087707786409034,3.4487317519665885,3.4613842164697597,7.257423516044086,0.0030588931530253845,2.6731376980033,2.1371414316501207,2.165381791451173,2.1577358455571485,-2.6587543795654236,0.08068493496605587,7.871466113695806,mp-ood-250
mp-1521416,CeEu2ZrO6,Eu,Eu,Ce,Zr,-3.501699041029613,0.18284991533971925,0.25066637988262375,13.751125334706893,157.93847203331032,6.539093281156678,Fm-3m,225.10163218784695,1.5040848407521619,1.4924888013477027,1.1200183623557798,1.3408823097281994,3.4321744890216244,1.2502989710000547,1.1289443284410192,1.1850899103208856,1.0120719777170883,0.731774134328685,0.7877881882907896,-2055.1919954523783,3.044043744118053,3.0091723059048006,4.126504663332489,4.010497651486786,4.086271328813713,5.8965467811110654,4.104733320564489,3.9978068814359364,6.021599604529503,3.0645023333778325,3.0090174977697743,0.9076255169646389,1.2523703284005125,2.2030899679197846,2.631939750305023,0.9553994970201689,1.0490037997047794,1.7128434455860768,-0.022142894748488007,2.572096562737764,2.4162561112453806,2.291353003668499,2.166118819592665,-3.443143569860286,14.235818454366994,14.330498071039798,mp-ood-251
mp-2646935,Ba2GdRuO6,Ba,Ba,Gd,Ru,-2.82757285231739,0.008046923676055865,0.12172206920597198,7.641250089496023,315.56376882813214,6.820863159102825,C2/m,20.334133949923704,0.8930929512998629,0.8956387250551155,1.200836662627683,2.196601862013078,3.4450625042898917,1.699914956915841,1.1884769122648076,1.3686603858146213,0.9417995830069519,0.8861337822259986,0.8947576523444967,-1075.0358340800026,2.0278243835339738,2.0521876853241974,4.073273653644253,7.896202781768315,6.11494147634804,4.008750557979807,3.9299225984271953,8.336483950950683,7.944007567462484,3.044255798473067,4.883505433576603,0.6950967435907422,2.8966719355341106,3.9716828850095864,1.0233428134549147,0.9367105926274741,3.1104688943153755,4.224973962640032,1.9808350004751267,2.863821606421339,2.31735351830321,2.1311613684890496,2.2192795697388106,-2.808240283025564,7.676970176843204,8.195318832110026,mp-ood-252
mp-1520448,Sr2TbSeO6,Sr,Sr,Tb,Se,-2.6358425507328325,0.1773829320007952,-0.017337637126971076,0.15880604925742814,143.45291570386982,6.030734100555779,Fm-3m,226.861708699359,0.938411148756337,0.9534752143803524,1.5102451776701629,2.5512360358925212,3.438385502976424,2.007519607914961,1.5583614394232344,1.0925849428053416,0.9295173675467099,1.9502104274452365,0.6866393048431526,-896.663927016244,1.9783462354632777,2.0058351718511376,3.9016701802292033,3.9030915201822975,4.116867338320745,3.8942213923961604,4.145356711518818,4.27985133628538,8.042791826773007,4.030913840907492,3.9911760380348182,0.10496299572358471,0.15709784196986484,-0.13048756715638316,4.910669955964593,0.08696821521528095,0.02966023631715486,-0.11438540672444161,-0.035314266965810706,2.7668242571839534,2.323377798964274,3.259958274009827,2.8791253957997855,-2.6676498525557113,0.7452490205195053,0.6336677895955198,mp-ood-253
mp-10302,Ba2ScIrO6,Ba,Ba,Sc,Ir,-2.787856765394483,-0.024608080445564836,0.013426014541472714,1.7307723811993792,139.10787839017325,7.281112279600379,Fm-3m,228.8752151564164,0.9071689786881464,0.8857852204625762,1.3449252014916442,2.2051166844984347,3.442335074265554,1.7813866948483001,1.3324911292259767,1.3246493994740578,0.7384360539455567,0.8087825817886736,0.8982484880838968,3003.254981241696,1.9740222640134972,2.037544214159138,3.058274989323523,9.020401315747923,6.011604542819016,4.0085047442636474,2.9865716872257777,9.160920290527667,8.037441495997964,2.582415938612213,5.538060631939112,0.6715250480701304,3.568859811292423,4.232074051925839,1.071824483088141,0.603048176125205,3.3948108099909047,4.0516422766816635,3.010863175372402,2.6758188626911714,2.1476051503321325,2.098869248771776,2.145838627107324,-2.708304220201818,2.6904180492632115,3.331439530381154,mp-ood-254
mp-1106181,Ca2LaSbO6,Ca,Ca,La,Sb,-3.0461363213762773,0.05561066901139542,3.6185856656660964,0.26554252510918885,284.56833746656946,5.052020565345097,P2_1/c,7.898316858761541,0.9821048983546761,0.9993066344352148,1.1333016291127411,2.0416287088440774,3.43639482006717,1.5969147645774167,0.9443054128524117,0.9223113818576031,1.0325663827486404,0.6708405087194792,0.6840789616882228,1121.240202501992,2.0496398956947677,2.035807459256075,3.8678073361211243,4.8854738806514515,4.458454716291295,3.9368811486874806,3.117003470626501,14.894699885221673,7.979165403212233,0.9391839632801793,6.967849951761848,2.073080284709056,7.960383833731174,9.952228120779735,4.959195997558486,1.9121862129947644,2.013060238960033,4.2905553330814685,0.055051958359390696,2.533348830311053,2.4301185671471055,2.2333956726713016,2.259840132069282,-3.0435137379949952,-0.024079249717167118,4.59082067469628,mp-ood-255
mp-1517072,Sr2DySeO6,Sr,Sr,Dy,Se,-2.650919197180197,0.19916823718190582,-0.04965775127471674,0.677086764157165,146.07986420886616,6.072618079713788,Fm-3m,222.67741767829034,0.9493386613236324,0.9487556856822115,1.230956833563678,2.553990681982727,3.4455183098127615,1.9036347524936998,1.1368332305393596,1.066857792406995,1.077510960002434,1.967955484393127,0.6666282351894666,280.4073880111727,1.9924982565083507,1.990721626375077,4.037075776654618,3.938856139289515,3.916652966083141,3.942966135522774,4.1349756509760125,3.8916073387405143,8.029645727698318,3.982877778333087,3.9760655733935755,0.18664993615537798,0.07199948855083342,-0.03466191439267911,4.842111732157834,0.127714199310817,-0.011464379341736237,-0.05903665609802515,0.0653818861601772,2.989322334770156,2.4866117183167864,3.547237126158537,2.7785306098127593,-2.6226586449052984,-0.1851073255186234,0.5953872440904706,mp-ood-256
mp-1205582,Sr2CrOsO6,Sr,Sr,Cr,Os,-2.514845076856223,0.001591899637130266,-0.03626139422564997,0.31678386861697216,122.52715650916095,6.871742577419114,Fm-3m,221.913326256908,0.9534663483654018,0.9955362914421786,1.6602697713576366,2.219568756752352,3.428281654731859,1.934451617547984,1.2854147050123874,1.2373271979525575,0.7452415208849719,0.6724911777464465,0.8639524389610547,2994.1215760955256,1.9927518745168287,2.0311214821995494,5.841717247603625,8.080284127327975,7.046308732419617,3.986466391143159,6.203893398931565,8.180360204680436,7.946962758257132,3.529469608643535,4.514577970743958,2.4871032280408527,3.4892381932348013,5.748646679020123,0.9863719357872752,2.4204821798727174,3.4742907985308316,5.838292362688235,0.961132139758071,2.7649370940356586,2.1132140569541917,1.6182395163315744,2.105646046439963,-2.5047256144154395,-0.3699286235058504,5.743720250937726,mp-ood-257
mp-1205514,Ba2PuTaO6,Ba,Ba,Pu,Ta,-3.3482060022124345,0.013292795917859751,-0.00358332211650048,5.164848312663976,154.49905898662303,8.320745541105518,Fm-3m,230.09313138445594,0.9000613012873863,0.8886208909664337,1.3019715507572522,1.501196756076424,3.4348164827773684,1.421906416920176,1.6969248725567714,1.3155073075661623,0.9889998065041333,0.4389852405162299,0.925320709536802,3819.5942690795746,1.9636705039325162,2.0252120713848343,3.981867195797263,5.01312493236418,4.589764567961622,4.126488298984257,3.8210562986988506,4.900979158705637,7.960433660639473,3.6673793985199072,4.148164101521589,0.31687834178402724,0.8638650240677938,1.0109613442875933,3.9721160842076295,0.24309018630183843,0.7779434574853248,1.08076802914878,0.42462360479847516,2.495976863254286,2.3965967775173627,2.31379130475983,2.0720548521024287,-3.2629588073216924,4.759542725128456,5.031601835772593,mp-ood-258
mp-19159,Ca2PdWO6,Ca,Ca,Pd,W,-2.2140308701883606,0.3358241900363733,0.004864109349741068,1.7052825780117686,148.48132629405174,5.851227164830327,Fm-3m,220.8627582451949,1.0046746635233543,1.009033342329131,2.1864401622202916,1.703315722779935,3.4421407486078404,1.951421179654169,1.2045997057073463,0.7848497063310997,0.8654250473882029,0.5505619361572361,0.68985581200589,1181.638072846195,2.0308109662503755,2.0069721133282146,9.807132656941175,6.014545982220097,8.0060330841554,4.022966218408461,9.874951086746906,5.795269609377949,8.019506119599509,5.105053276004051,2.9917795981516533,4.954379962634883,3.2042576992296214,8.048881864007237,2.986676562873364,4.923280216914313,2.9793873169498446,8.121674285335788,2.0862690475339516,2.6065166780961473,2.262657726376589,2.003501385956005,2.1565045910390195,-2.1697389133497373,1.594978902904356,7.971395259243957,mp-ood-259
mp-aaaieipw,ZnSn(BiO3)2,Bi,Bi,Zn,Sn,-1.210065892511969,0.34980648765455663,0.5375685064269466,-0.09667759513463843,124.87600523208785,9.25078531775697,Fm-3m,219.4590448700814,1.8943869370281607,1.916980102077773,1.6678411022705897,1.9735324674717998,3.4388199806803574,1.796515058816577,1.079079866340999,1.0951227707000755,0.7527000715303501,0.7501007478383179,0.8828022511850084,-2256.4424954336064,3.007255195511748,3.004689924183969,11.924256586245505,4.10784446268017,8.209298891060516,6.054941126971021,12.239072478942559,13.8196925017114,6.00666794494885,2.4254754886981345,3.4844941154119327,9.509427933730795,10.048569941622874,19.63542032620421,14.581021055365282,0.3871086683831907,-0.007682069407419369,0.48457344154910936,0.4965368164057081,2.4725955133002233,2.13737130024568,1.9807261728670704,2.187696608599013,-1.3196776548595213,0.3169041245833606,1.0683059585493577,mp-ood-260
mp-13933,Ba2HoReO6,Ba,Ba,Ho,Re,-3.0118316586997866,0.0073751325080799535,0.02577364049045878,2.1587653494580015,150.628802437955,8.078867185110596,Fm-3m,227.8532423958217,0.9065990709806048,0.8931452261121603,1.2089479721149143,1.9087780008804018,3.4338136276034357,1.558452727298394,1.497056249448312,1.3577916784047501,0.8825570816927191,0.5618762749558572,0.9127038364768411,-278.1841231713664,1.9550896653183394,2.0265403982929024,3.851151483621519,7.149434521413605,5.454215478969553,3.9532672574463,3.936568582363332,6.738530869165439,7.998873270651925,3.236080474890216,4.758592474277244,0.7315842617997252,2.358918816466963,2.85299989744139,2.1065958407991823,0.8793987217351323,2.133452471216312,3.1012851516793623,1.436538370286424,2.667144456507852,2.28707201678039,2.106587317217951,2.169495833602712,-3.030428716815881,2.3100113218943275,2.8544933551068934,mp-ood-261
mp-554007,FeTe2BrO5,Te,Te,Fe,Br,-1.4271243064863097,0.09112788440487965,1.8255405479335216,40.24722964473171,1268.0551125253703,4.98466014214711,P2_1/c,19.720151968699266,2.100919253317048,2.1277411354619242,1.80891791913622,2.9532349942718548,3.447739706117593,2.393418289822425,2.2166387254284876,2.020150888126187,0.6134884650623124,1.6851346014368564,0.9934238911582217,744.0850494572909,1.9906587406824376,1.9808883828403039,8.133218685995466,4.147648788647877,6.078143201158295,4.052721808706754,7.962962926077485,4.108267292321029,8.052687952066226,5.127840924314119,2.958077070052229,3.024856358298722,1.0128056193133637,4.160787161532559,1.031250593586877,2.9992020435349005,0.876233360054261,4.0112528911039425,1.9624563117496165,3.396335154755161,2.008694512920842,3.22098949099678,2.6630799540643784,-1.3617259383200668,39.665446853563964,39.19887371003901,mp-ood-262
mp-1272441,CaLa2CoO6,La,La,Ca,Co,-2.878680372114382,0.05857753618088044,0.3454716626549595,2.3227599587388523,516.5216937607499,5.821370220285533,P-1,-0.06209521534234064,1.1229760545460719,1.103609270111302,0.9905659729553314,1.8846220437167986,3.4350799865804693,1.4435051517664017,1.0531133037494258,1.1027433081131965,1.0018026136464329,0.5220190668234707,0.8251443878765552,1408.9342899825222,2.978515924163195,3.025858190389981,3.9470711273624315,9.091911264481936,6.530114026738583,6.008422790713764,4.062004288860235,9.041205784410153,5.9354931996196845,1.7171533614093226,4.2095316211701315,2.112479034692347,4.746785341597429,7.1617163019141525,1.7536004668702803,2.3121045685173653,4.886085091186938,7.3594746317727395,2.3409629690684506,2.5069071585419076,2.4054033799733157,2.2514837403785593,2.1974792250725863,-2.9122769406464712,2.886236858017952,7.128857508011803,mp-ood-263
mp-1341170,Ca2SbWO6,Ca,Ca,Sb,W,-2.506722057795792,0.15077778690446603,0.48188627393379785,2.2296995447542654,286.07271445806623,5.904910600089614,P2_1/m,15.015802966337432,1.0173614415551602,0.9910195426874218,2.0568578313897317,1.7294584722088813,3.4287436746062165,1.8679742066139906,0.8327046240343599,1.199175677896239,0.7510912118424184,0.8449682095632229,0.8163390862207296,-19.977056902330332,1.9751974844370201,1.9736440515118185,5.1339168817725085,5.948704313454703,5.510389296666497,4.034561407930905,14.822293300246603,5.942705942185172,7.992124565149266,6.294516308222958,1.7783851086470543,8.668415970574461,4.286862927489814,12.503480315357544,7.994673171313023,1.2505001929701935,4.245504218203946,5.604643618279378,3.06389097777741,2.227912917962567,2.16678105016987,2.0759343710498763,2.0437310555926693,-2.4446487773733647,2.49677681989233,5.82060137200651,mp-ood-264
mp-1181527,Eu2HoTaO6,Eu,Eu,Ho,Ta,-3.5876329011371877,-0.018153652141229243,-0.01676193912978331,27.61459177001376,296.8582263193575,8.780647204558006,P2_1/c,12.646166073790967,1.515230494858318,1.4898455276821443,1.2200661998234243,1.4972537050435555,3.4443282976692813,1.34736022439946,1.1353461273267424,1.3305764734151577,0.9102500497695425,0.8140861932644986,0.8470014690325652,-1439.706953251574,3.006613790778763,3.0419602825406193,3.933731672398028,5.085690053172872,4.524491466756308,5.995378637390134,4.236654003575245,5.068565817501798,5.9798272753217905,2.656006629358635,3.2712770131064546,1.2646497716699094,1.6540349768751206,2.8247660676833126,2.0254695453291647,1.257046593327775,1.7971024040273225,2.8722600060736205,0.6013812649579445,2.586322420034698,2.3079981359812405,2.590839405574803,2.276005814413215,-3.603355592709156,28.296702707318037,27.953763996798838,mp-ood-265
mp-13934,Ba2TmReO6,Ba,Ba,Tm,Re,-3.0711817870144746,-0.0015335675985963307,0.04322893194432249,1.8796581813447828,152.65269842814072,8.072172122782602,Fm-3m,227.35427857479883,0.9089660039915614,0.9087693194898864,1.2709290785739649,1.9128650483690122,3.4395067768454566,1.5884153498138627,1.582313564202511,1.0011705308600987,1.0329568644908695,0.696582445359964,0.9183078276385455,-1862.0665795000639,2.0074633885612965,1.9640290619227645,3.9685196569281627,6.912049320188445,5.492728247083627,3.965983190841061,3.9519509692838684,7.072266738151053,7.948131420946513,3.1979403495665264,4.618984463538714,0.7989698580099492,2.0110141314239787,3.104294675753091,1.9516245259768352,0.7645123014023613,2.200838178682194,3.1378475199311806,1.5214971170715983,2.906533966218641,2.436667006367804,1.9411427560281682,2.361904738174416,-3.0627765231087687,1.2247592626785115,2.642117520177808,mp-ood-266
mp-972112,Sr2MgUO6,Sr,Sr,Mg,U,-3.519216931629036,0.011268447559370903,2.120713740827438,-0.5048129315595494,275.9776358819315,6.2948023594114,P2_1/c,24.75399418467798,0.956415147393133,0.9646177049824404,1.2961473383884126,1.7002893561215007,3.439583336422421,1.4969939273843627,1.5235430523765425,1.306578502330821,0.715450694786896,0.8172444642327643,0.781551402236684,-1868.2421602151928,2.0073249754099938,1.9563307990238714,4.2141696573746525,3.9024381374114308,3.933425989640883,3.9773682401113204,3.704590885442781,4.264185568892532,7.975490305432659,3.9713698312274555,4.068761175397401,-0.09666483903189528,-0.14558910342139272,0.047914981009207575,5.021526777558079,0.08412766660580055,0.01772097768735424,-0.058724455081126434,-0.05069663999036459,2.6050273164418325,2.1387135904438366,2.56751992019335,2.271968955257598,-3.4423265534557577,0.36545448382201934,0.5508180684391888,mp-ood-267
mp-1205875,Ba2InReO6,Ba,Ba,In,Re,-2.4410528613178903,0.026558249037754007,-0.0052187257358608935,2.092466719639081,150.69112106330223,7.621129402441749,Fm-3m,218.8511349482053,0.8960678818367063,0.9263010216932658,1.7840836992573437,1.9234792642550957,3.447150086280005,1.845630375480234,1.547270879472063,1.5058628218382188,0.7885951613397677,0.6618916903211377,0.862580501244456,2186.4600374975685,1.9895436724068556,2.000529131137995,3.0049313958191193,7.021491906755486,4.999151941846101,4.032249036398462,12.960567498981403,6.748934616691428,8.031049046034907,5.590532313804352,2.4418937806195147,7.512907511561523,4.637027525457909,11.786247071118002,6.967779867955478,2.5310187848417294,4.496849416915891,7.116820310148158,2.0186019152173866,2.8517191579769143,2.1904258837208155,2.169766608225135,2.045887602184185,-2.535939278998162,1.9083509975107855,6.793630190394471,mp-ood-268
mp-1520596,Sr2CeHfO6,Sr,Sr,Ce,Hf,-3.630641030627906,0.14472844074124974,2.3675161008084817,-0.2701118075922352,156.62232589692348,6.268282820541703,Fm-3m,226.0269349946133,0.9609999565789702,0.9366772051525555,1.1379056653130966,1.2900715353964936,3.445709804157927,1.1939413783173594,1.2519164360990243,1.19314729219094,1.0284396457271852,1.0164165356487123,0.8772198944883791,-1736.237966662521,2.0316583502998378,2.0010046304880973,4.086065417251886,3.8534647446199486,4.066978955676205,3.965061853683511,3.8193493394916076,3.5663255925967654,7.972528775039117,3.9932542587022932,3.9193688724392346,-0.05665207707523456,-0.09818675932971668,0.2562984055980119,4.966587229380113,-0.0015235068680080027,-0.044355965177545975,0.19422166670792637,-0.036381757499486043,2.675612363706414,2.409652874079769,2.2839194509700045,2.1831022184516478,-3.610138461382816,-0.12150883501138537,-0.04307282537454036,mp-ood-269
mp-13936,Sr2GdReO6,Sr,Sr,Gd,Re,-2.930738013575192,0.09802758569534,0.01284436063899323,5.531320872855772,129.0582272054269,6.810820202613167,Fm-3m,220.33936432454584,0.9714985576665462,0.9413790113027244,1.217515114226681,1.8687591766682108,3.4466670509555803,1.5635684316122478,1.2102842483811076,1.4159662538851245,0.9509520535578815,0.4122585376675925,0.8112885517954234,107.9466349556143,1.9874701256969955,2.0289402143480295,3.972912501270402,6.953852990776941,5.450709102853777,4.039814230872874,3.6548657536602676,7.27546864687305,8.024673706289507,3.2940129905145574,4.869052914552397,0.7321679609227014,2.342977182917625,3.1964396374775705,2.4510994746150545,0.8391461581649536,2.284390174437264,2.98949654860956,1.4907649702305787,2.5590335898325156,2.3187267317953246,2.087036200612632,2.36508984406063,-2.928124430388138,5.860878462486973,4.629978461799966,mp-ood-270
mp-1346992,Ca2TaAgO6,Ca,Ca,Ta,Ag,-2.6411600647281515,0.037870789319444785,0.30629031233751264,-0.11684021243178258,271.45375493650243,5.6518497647053145,P2_1/m,13.172714688058694,0.9760417322057069,0.9818461917738306,1.4987518515022493,1.935240608508444,3.4430961218968865,1.718976573230024,1.0156785990717392,1.0349373531788462,0.7113584672064301,1.0275681209402983,0.7902137838278347,1680.1853652535688,2.023943841941838,1.9478578373032318,5.058277198340079,10.955457620944866,7.964453682864066,4.025728500273377,5.075749667142955,11.135127661646596,8.07479251981019,2.462378526210912,5.51975027635742,2.3782435380060107,5.554005455250293,7.753228113493142,2.8830503963039016,2.5315371046870405,4.351886792170782,6.8053949768936475,2.0579796987291714,2.493417793977751,2.116615332959993,2.316340227454476,2.2204321422565676,-2.6660765504175177,-0.48709237817745765,7.196302727450386,mp-ood-271
mp-1047076,Zn2CrIrO6,Zn,Zn,Cr,Ir,-1.609635683368883,0.11397974217121676,-0.061251374941561354,2.663588389586152,209.93877200350576,7.506028915213755,P2_1/c,10.046992062583058,1.6666257465427,1.6835880822286031,1.6623332928628471,2.2063854582975213,3.4458847525846985,1.9327983845276893,0.7761046168088536,0.5846087130433457,0.735587462367647,0.6947175263777244,0.7630727851828171,-576.4758992801122,1.9932075160121094,2.0007383859360695,5.99719119534076,8.914870834459048,7.54443648342603,4.052713598746213,6.147881169720809,9.028977695587074,7.914745758686944,3.2304848115123943,4.770862842633851,2.72718972618894,4.142072560488472,6.919457218313215,2.1468957077424036,2.596083657114968,4.316107193845178,7.084420763987449,1.4292286448513645,2.317575044801179,2.124004882430568,2.5334466246090925,2.1229268347162273,-1.6118223339704818,1.9248757501452716,7.176629065066223,mp-ood-272
mp-1277741,Zn2CrWO6,Zn,Zn,Cr,W,-1.9690927659451112,0.08789524258442118,1.9773345191207778,7.126155902808277,209.705327192264,7.228173558126246,P2_1/c,21.71979158944891,1.65113123330266,1.6861643323971311,1.6758760767450511,1.6856801734682685,3.4399067777259473,1.6888385899831555,0.8353100773592667,0.7009397687143981,0.7350842168091911,0.6762610788024151,0.7442041590862829,-1921.6142343196852,2.0017061577720763,1.9964667487952845,6.016288941694274,5.9990412127766986,5.951043185620316,3.969982437428025,5.787310817563233,6.0684556261412315,8.060520952634507,4.06464175017002,3.991368217849154,1.9269272372663113,2.082399102512608,3.9330412565930706,0.6797453981180324,2.0331122915270448,1.9881297507684788,3.860456220041283,0.1036856016286649,2.0107899982180357,2.1078114905148317,1.9682661217942672,1.9930156933686662,-2.0557541738954765,8.07957875168415,8.375457878163134,mp-ood-273
mp-1207040,Ba2InOsO6,Ba,Ba,In,Os,-2.285967376013449,0.008736718546228591,0.4666958315596652,2.329385677582648,156.07554430437665,7.652313262179503,Fm-3m,221.75610759539387,0.8675441238367012,0.895079504065338,1.7639600224887837,2.204553656370874,3.4366150441196703,2.0074993172128734,1.097090432132386,1.5399182983687953,0.8211984393405676,0.8016243921860997,0.9321468629818377,512.4856637492088,1.986031867025099,2.001314542223044,2.9783886374687283,8.120298298939193,5.5762449215922185,3.9887743965844904,13.230001192483892,8.178886808505952,7.951411734952659,5.304272710154171,2.7796092665203402,7.743214334635069,5.214929923457254,13.357629798436962,7.932606918382251,2.3302781294903863,4.76974350994551,7.114134733864624,2.505336291941693,2.686955144990634,2.212038281769361,1.9899049339416206,2.181024910275215,-2.3679024242747784,3.133680855518106,6.296184249684376,mp-ood-274
mp-1521068,Ba2PrHfO6,Ba,Ba,Pr,Hf,-3.3510815181865077,0.07343322031090596,0.11321604624168163,3.408269533188829,694.7077703530985,6.698169503783851,Pn-3,201.73528382094702,0.8670737215754277,0.8699986531140723,1.1540719850291923,1.2846698286926803,3.4427981770325635,1.2094379644950968,1.2895890732394975,1.382775157055416,0.9925123961938562,0.7748567807228165,0.7883791064845291,2284.810464273714,2.036726240236607,1.999467744583676,3.96086378755481,3.8881778252971833,4.099668430092112,3.992612611629141,4.056025505655049,4.07586010503272,8.100130642696914,4.007663882210049,4.022934440895568,0.1503143930128635,0.03265654195220541,-0.35380293348545067,5.095818043732804,-0.054081053243567434,-0.03929714911015582,0.022990235063101,-0.0680424424541077,2.8593042868319927,2.4046857187987403,1.9452211886470343,2.21379947797297,-3.354736059454461,3.9539473094098954,4.2031875745120635,mp-ood-275
mp-1372341,Mg2CuSbO6,Mg,Mg,Cu,Sb,-2.023711935236702,0.11223917205204492,0.308366364937383,0.34218309399501007,203.81287993006924,5.026298242779413,P2_1/m,7.935071035728685,1.3105267952120532,1.2945513554963985,1.9147480962660566,2.053433605937267,3.4313901339290243,1.9703141955806311,0.7897621334755657,0.6098950297394056,0.7748845241827127,0.6512712082021728,0.7086129277503271,853.1539578097738,2.0005797812253583,2.004279392807747,10.974010763037983,5.1246819865286986,7.945208384104514,3.991919260488216,11.113006496817553,15.19421913377416,8.020000349312468,3.00034513261201,5.158242978253455,7.910964334137877,9.832866741954096,18.55289445889543,13.03019060764692,1.9630396122425833,0.021148756364626542,1.7041478017952103,2.049689266687324,2.10663447379095,2.1797498990430575,2.1529579991264893,2.2524128731467865,-2.0674066013409833,0.26610895283558406,1.1704099696855188,mp-ood-276
mp-1328974,Mg2TiWO6,Mg,Mg,Ti,W,-2.7643028772424776,0.08745404763821417,1.6799811945631793,3.430137316760232,211.2427764193349,5.694946529829819,P2_1/c,12.991933855971347,1.3092113799780087,1.3015241437010134,1.5334524651383163,1.6929625316893304,3.4401175862048,1.6374956549139383,1.0057619203978159,0.8978189854218275,0.8693795677471305,0.6182844089180142,0.7307464351232632,873.9863921399253,2.0087460101696113,1.947348102056246,4.066689086428118,5.865238448160659,5.056710581357814,4.050971904722266,4.0461854267549695,5.791570323739289,7.966718648216725,3.5055407915330283,4.4881354287515105,0.46393622248990923,1.4382469746016928,2.2328188018055855,3.215262214066464,0.5587545640047638,1.4953690669659947,1.8999357088184656,1.0037072352739662,2.0316652662782726,2.2638870733036547,1.8529857750074346,2.1198821586924463,-2.762892518061307,3.601408630747131,4.115131520719026,mp-ood-277
mp-1522439,Ba2NdSbO6,Ba,Ba,Nd,Sb,-3.03635355870066,0.02830965947122977,3.6612445264907825,-0.39165959949064905,666.8458380645866,6.415510603152482,Pn-3,207.77571703138176,0.9076051555511291,0.9015642210372591,1.1460192018083681,2.0416022299373253,3.4297999823678524,1.587910208898717,1.0708017120745383,1.523465955839004,0.9599013419104496,0.7301366634899009,0.8487691694493008,944.5898928897279,1.981201457757237,2.0461528378088834,3.85698675450093,5.092012004651354,4.373270475358362,4.0447817643712085,4.248492711729443,15.026350060112444,7.992455208635095,1.2340844332309382,6.901384631135308,2.9118428263275815,7.87756079602954,11.39767111786865,6.004679695490631,2.841690891878971,1.7061545025223575,4.405684918079812,0.9927637947883324,2.611836747070347,2.3761128155675295,1.8764068775363598,2.3027953234783025,-3.0057121009179824,0.12107018157308655,4.168497086255453,mp-ood-278
mp-1228386,Ba2CeZrO6,Ba,Ba,Ce,Zr,-3.5893718056615946,0.0424305648256824,2.2861781442451328,0.13437990230693028,162.71724229364438,5.927992670688955,P4/mmm,124.2626018074048,0.92281292552258,0.9046551665926577,1.1157582320381987,1.3497831135615719,3.439427665012079,1.23672410149031,1.4638136325953566,1.1839995099588592,1.0252530329565774,0.8538763905774956,0.8090080870000013,-958.2819725387741,1.9679296686052712,2.0334533155279657,3.7803840354663887,4.159074158892499,4.044295694923251,4.0097643505851535,4.230797879401369,3.9961030640218294,7.929734076640724,4.033736266095321,3.954462924782796,-0.07323570116318691,0.12169357374914959,0.409752439735127,5.1479386566048815,-0.02935089246618175,-0.03941246564242927,0.23698448595109686,0.03457865506876166,2.5991163259595043,2.4189388748332505,2.1200468990368906,2.3238463662849673,-3.5625488259656906,0.10066898597354947,0.13914878825240545,mp-ood-279
